Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Weekday,YearMonth,Days Since Last Purchase,Discount Applied
943,2023-10-16,CUST943,Female,57,Clothing,4,300,1200,Monday,2023-10,77,False
944,2023-06-05,CUST944,Male,44,Clothing,2,25,50,Monday,2023-06,210,True
945,2023-02-13,CUST945,Male,30,Beauty,1,25,25,Monday,2023-02,322,True
946,2023-05-08,CUST946,Male,62,Electronics,4,500,2000,Monday,2023-05,238,False
947,2023-03-02,CUST947,Male,50,Beauty,1,300,300,Thursday,2023-03,305,False
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75,Friday,2023-10,80,True
949,2023-08-02,CUST949,Female,41,Electronics,2,25,50,Wednesday,2023-08,152,True
950,2023-11-07,CUST950,Male,36,Clothing,3,300,900,Tuesday,2023-11,55,False
951,2023-11-02,CUST951,Male,33,Beauty,2,50,100,Thursday,2023-11,60,False
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25,Monday,2023-11,49,True
953,2023-04-26,CUST953,Male,45,Beauty,3,30,90,Wednesday,2023-04,250,True
954,2023-09-25,CUST954,Female,50,Electronics,3,300,900,Monday,2023-09,98,False
955,2023-07-14,CUST955,Male,58,Clothing,1,25,25,Friday,2023-07,171,True
956,2023-08-19,CUST956,Male,30,Clothing,3,500,1500,Saturday,2023-08,135,False
957,2023-08-15,CUST957,Female,60,Electronics,4,30,120,Tuesday,2023-08,139,True
958,2023-06-02,CUST958,Male,62,Electronics,2,25,50,Friday,2023-06,213,True
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60,Sunday,2023-10,64,True
960,2023-08-08,CUST960,Male,59,Clothing,2,30,60,Tuesday,2023-08,146,True
961,2023-06-06,CUST961,Male,53,Beauty,4,50,200,Tuesday,2023-06,209,False
962,2023-10-19,CUST962,Male,44,Clothing,2,30,60,Thursday,2023-10,74,True
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50,Tuesday,2023-11,48,False
964,2023-01-31,CUST964,Male,24,Clothing,3,300,900,Tuesday,2023-01,335,False
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200,Thursday,2023-11,53,False
966,2023-02-20,CUST966,Male,60,Electronics,2,500,1000,Monday,2023-02,315,False
967,2023-04-17,CUST967,Male,62,Beauty,1,25,25,Monday,2023-04,259,True
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900,Friday,2023-11,45,False
969,2023-04-19,CUST969,Female,40,Clothing,3,300,900,Wednesday,2023-04,257,False
970,2023-05-16,CUST970,Male,59,Electronics,4,500,2000,Tuesday,2023-05,230,False
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200,Tuesday,2023-12,27,False
972,2023-02-11,CUST972,Male,49,Beauty,4,25,100,Saturday,2023-02,324,True
973,2023-03-22,CUST973,Male,60,Clothing,1,50,50,Wednesday,2023-03,285,False
974,2023-05-03,CUST974,Male,47,Beauty,1,30,30,Wednesday,2023-05,243,True
975,2023-03-30,CUST975,Female,56,Clothing,4,50,200,Thursday,2023-03,277,False
976,2023-10-10,CUST976,Female,48,Beauty,2,300,600,Tuesday,2023-10,83,False
977,2023-02-08,CUST977,Female,35,Electronics,3,25,75,Wednesday,2023-02,327,True
978,2023-03-22,CUST978,Female,53,Clothing,3,50,150,Wednesday,2023-03,285,False
979,2023-01-02,CUST979,Female,19,Beauty,1,25,25,Monday,2023-01,364,True
980,2023-07-29,CUST980,Female,31,Electronics,3,25,75,Saturday,2023-07,156,True
981,2023-08-19,CUST981,Female,30,Electronics,2,30,60,Saturday,2023-08,135,True
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90,Tuesday,2023-12,13,True
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300,Wednesday,2023-11,61,False
984,2023-08-29,CUST984,Male,56,Clothing,1,500,500,Tuesday,2023-08,125,False
985,2023-05-30,CUST985,Female,19,Electronics,2,25,50,Tuesday,2023-05,216,True
986,2023-01-17,CUST986,Female,49,Clothing,2,500,1000,Tuesday,2023-01,349,False
987,2023-04-29,CUST987,Female,30,Clothing,3,300,900,Saturday,2023-04,247,False
988,2023-05-28,CUST988,Female,63,Clothing,3,25,75,Sunday,2023-05,218,True
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25,Thursday,2023-12,4,True
990,2023-05-25,CUST990,Female,58,Beauty,2,500,1000,Thursday,2023-05,221,False
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100,Tuesday,2023-12,6,False
992,2023-08-21,CUST992,Female,57,Electronics,2,30,60,Monday,2023-08,133,True
993,2023-02-06,CUST993,Female,48,Electronics,3,50,150,Monday,2023-02,329,False
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000,Monday,2023-12,14,False
995,2023-04-30,CUST995,Female,41,Clothing,1,30,30,Sunday,2023-04,246,True
996,2023-05-16,CUST996,Male,62,Clothing,1,50,50,Tuesday,2023-05,230,False
997,2023-11-17,CUST997,Male,52,Beauty,3,30,90,Friday,2023-11,45,True
998,2023-10-29,CUST998,Female,23,Beauty,4,25,100,Sunday,2023-10,64,True
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150,Tuesday,2023-12,27,False
1000,2023-04-12,CUST1000,Male,47,Electronics,4,30,120,Wednesday,2023-04,264,True
